 u_sabi                    SWAT+ Sep 8  2020    MODULAR Rev 2020.60.5                                     
  jday,   mon,   day,    yr,   unit , gis_id , name           ,         flo_in ,         aqu_in ,        flo_out ,          peakr,         sed_in,        sed_out,         washld,          bedld,            dep,        deg_btm,       deg_bank,         hc_sed,          width,          depth,          slope,        deg_btm,       deg_bank,         hc_len,      flo_in_mm ,      aqu_in_mm ,     flo_out_mm 
      ,      ,      ,      ,        ,        ,                ,          m^3/s ,          m^3/s ,          m^3/s ,          m^3/s,           tons,           tons,           tons,           tons,           tons,           tons,           tons,           tons,              m,              m,            m/m,              m,              m,              m,             mm ,             mm ,             mm 
305,10,31,1996,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.274E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,76.8,2.08,.245E-02,.00,.00,.00,.310E-04,.00,.310E-04
305,10,31,1996,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.275E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,61.2,1.90,.404E-02,.00,.00,.00,.310E-04,.00,.310E-04
305,10,31,1996,5,5,cha05           ,.389E-04,.00,.389E-04,.124E-02,.658E-07,.329E-07,.329E-07,.00,.329E-07,.00,.00,.00,170.,4.72,.649E-02,.00,.00,.00,.310E-04,.00,.310E-04
305,10,31,1996,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,129.,3.39,.597E-02,.00,.00,.00,.310E-04,.00,.310E-04
305,10,31,1996,7,7,cha07           ,.686E-04,.00,.686E-04,.219E-02,.108E-06,.540E-07,.540E-07,.00,.540E-07,.00,.00,.00,237.,4.71,.231E-02,.00,.00,.00,.310E-04,.00,.310E-04
305,10,31,1996,8,8,cha08           ,.697E-05,.00,.697E-05,.223E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,61.6,2.53,.273E-02,.00,.00,.00,.304E-04,.00,.304E-04
305,10,31,1996,9,9,cha09           ,.128E-03,.00,.128E-03,.409E-02,.311E-06,.156E-06,.156E-06,.00,.156E-06,.00,.00,.00,347.,6.95,.356E-02,.00,.00,.00,.308E-04,.00,.308E-04
305,10,31,1996,10,10,cha10           ,.119E-03,.00,.119E-03,.382E-02,.267E-06,.134E-06,.134E-06,.00,.134E-06,.00,.00,.00,332.,6.13,.224E-02,.00,.00,.00,.308E-04,.00,.308E-04
305,10,31,1996,11,11,cha11           ,.764E-04,.00,.764E-04,.245E-02,.161E-06,.806E-07,.806E-07,.00,.806E-07,.00,.00,.00,253.,4.79,.144E-02,.00,.00,.00,.309E-04,.00,.309E-04
305,10,31,1996,12,12,cha12           ,.414E-04,.00,.414E-04,.133E-02,.779E-07,.389E-07,.389E-07,.00,.389E-07,.00,.00,.00,177.,4.93,.446E-02,.00,.00,.00,.307E-04,.00,.307E-04
305,10,31,1996,13,13,cha13           ,.813E-05,.00,.813E-05,.260E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,68.0,3.13,.414E-02,.00,.00,.00,.303E-04,.00,.303E-04
335,11,30,1996,1,1,cha01           ,.131,.00,.131,4.18,.955E+04,.146E+05,.478E+04,.00,.782E-08,.929E+04,508.,.00,80.5,2.92,.822E-02,.984E-02,.133E-01,.00,.350,.00,.350
335,11,30,1996,2,2,cha02           ,.119,.00,.119,3.81,.324E+04,.107E+05,.162E+04,.00,.971E-08,.880E+04,312.,.00,118.,3.07,.553E-02,.416E-02,.508E-02,.00,.166,.00,.166
335,11,30,1996,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.265E-07,.132E-07,.132E-07,.00,.132E-07,.00,.00,.00,76.8,2.08,.245E-02,.00,.00,.00,.300E-04,.00,.300E-04
335,11,30,1996,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.266E-07,.133E-07,.133E-07,.00,.133E-07,.00,.00,.00,61.2,1.90,.404E-02,.00,.00,.00,.300E-04,.00,.300E-04
335,11,30,1996,5,5,cha05           ,.376,.00,.376,12.0,.128E+05,.237E+05,.640E+04,.00,.212E-07,.165E+05,824.,.00,170.,4.72,.649E-02,.103E-01,.166E-01,.00,.290,.00,.290
335,11,30,1996,6,6,cha06           ,.149E-01,.00,.149E-01,.477,.224E-07,5.04,.112E-07,.00,.108E-07,.00,5.04,.00,129.,3.39,.597E-02,.00,.549E-04,.00,.180E-01,.00,.180E-01
335,11,30,1996,7,7,cha07           ,.391,.00,.391,12.5,.128E+05,.668E+04,.640E+04,.00,.139E+04,207.,77.6,.00,237.,4.71,.231E-02,.158E-03,.267E-02,.00,.171,.00,.171
335,11,30,1996,8,8,cha08           ,.455E-01,.00,.454E-01,1.45,.227E-07,8.50,.113E-07,.00,.102E-07,.00,8.50,.00,61.6,2.53,.273E-02,.00,.756E-03,.00,.192,.00,.192
335,11,30,1996,9,9,cha09           ,.632,.00,.632,20.2,.128E+05,.701E+04,.640E+04,.00,.134E+04,554.,63.5,.00,347.,6.95,.356E-02,.123E-02,.628E-02,.00,.147,.00,.147
335,11,30,1996,10,10,cha10           ,.574,.00,.574,18.4,.128E+05,.646E+04,.640E+04,.00,.161E+04,12.5,48.0,.00,332.,6.13,.224E-02,.140E-04,.260E-02,.00,.144,.00,.144
335,11,30,1996,11,11,cha11           ,.436,.00,.436,14.0,.128E+05,.641E+04,.640E+04,.00,.163E+04,.00,10.2,.00,253.,4.79,.144E-02,.00,.953E-03,.00,.171,.00,.171
335,11,30,1996,12,12,cha12           ,.138,.00,.138,4.42,.754E-07,.151E+04,.377E-07,.00,.301E-07,.107E+04,441.,.00,177.,4.93,.446E-02,.206E-03,.275E-02,.00,.991E-01,.00,.990E-01
335,11,30,1996,13,13,cha13           ,.580E-01,.00,.580E-01,1.86,.226E-07,85.6,.113E-07,.00,.905E-08,18.5,67.1,.00,68.0,3.13,.414E-02,.350E-04,.246E-02,.00,.209,.00,.209
366,12,31,1996,1,1,cha01           ,.216E-01,.00,.216E-01,.690,.136E+04,.237E+04,682.,.00,.112E-07,.158E+04,103.,.00,80.5,2.92,.822E-02,.162E-02,.260E-02,.00,.597E-01,.00,.597E-01
366,12,31,1996,2,2,cha02           ,.240,.00,.240,7.68,.112E+05,.281E+05,.558E+04,.00,.112E-07,.219E+05,576.,.00,118.,3.07,.553E-02,.100E-01,.908E-02,.00,.347,.00,.347
366,12,31,1996,3,3,cha03           ,.747,.00,.747,23.9,.596E+05,.400E+05,.298E+05,.00,22.9,.997E+04,276.,.00,76.8,2.08,.245E-02,.234E-01,.214E-01,.00,2.21,.00,2.21
366,12,31,1996,4,4,cha04           ,.217,.00,.217,6.95,.254E+05,.149E+05,.127E+05,.00,172.,.216E+04,67.6,.00,61.2,1.90,.404E-02,.113E-01,.102E-01,.00,.940,.00,.940
366,12,31,1996,5,5,cha05           ,.358,.00,.358,11.5,.125E+05,.223E+05,.627E+04,.00,.199E-07,.155E+05,553.,.00,170.,4.72,.649E-02,.937E-02,.108E-01,.00,.286,.00,.286
366,12,31,1996,6,6,cha06           ,.968,.00,.968,31.0,.560E+05,.121E+06,.280E+05,.00,.112E-07,.905E+05,.213E+04,.00,129.,3.39,.597E-02,.279E-01,.225E-01,.00,1.20,.00,1.20
366,12,31,1996,7,7,cha07           ,1.33,.00,1.33,42.4,.685E+05,.472E+05,.342E+05,.00,21.0,.127E+05,258.,.00,237.,4.71,.231E-02,.936E-02,.858E-02,.00,.599,.00,.599
366,12,31,1996,8,8,cha08           ,.428E-01,.00,.428E-01,1.37,.234E-07,7.49,.117E-07,.00,.945E-08,.00,7.49,.00,61.6,2.53,.273E-02,.00,.645E-03,.00,.187,.00,.187
366,12,31,1996,9,9,cha09           ,2.49,.00,2.49,79.8,.153E+06,.847E+05,.767E+05,.00,187.,.777E+04,174.,.00,347.,6.95,.356E-02,.166E-01,.167E-01,.00,.600,.00,.600
366,12,31,1996,10,10,cha10           ,2.46,.00,2.46,78.8,.153E+06,.869E+05,.767E+05,.00,140.,.998E+04,209.,.00,332.,6.13,.224E-02,.108E-01,.109E-01,.00,.636,.00,.636
366,12,31,1996,11,11,cha11           ,1.37,.00,1.37,43.8,.685E+05,.371E+05,.342E+05,.00,42.3,.279E+04,61.3,.00,253.,4.79,.144E-02,.531E-02,.553E-02,.00,.554,.00,.554
366,12,31,1996,12,12,cha12           ,1.09,.00,1.09,35.0,.850E+05,.149E+06,.425E+05,.00,43.5,.104E+06,.336E+04,.00,177.,4.93,.446E-02,.194E-01,.202E-01,.00,.810,.00,.810
366,12,31,1996,13,13,cha13           ,.303E-01,.00,.303E-01,.969,.234E-07,5.68,.117E-07,.00,.102E-07,.00,5.68,.00,68.0,3.13,.414E-02,.00,.202E-03,.00,.113,.00,.113
31,1,31,1997,1,1,cha01           ,5.60,.00,5.60,179.,.627E+06,.711E+06,.313E+06,.00,.373E-08,.364E+06,.124E+05,.215E+05,80.6,2.95,.822E-02,.373,.308,2.42,15.5,.00,15.5
31,1,31,1997,2,2,cha02           ,1.82,.00,1.82,58.3,.669E+05,.163E+06,.334E+05,.00,.299E-08,.125E+06,.443E+04,.00,118.,3.08,.553E-02,.572E-01,.696E-01,.00,2.63,.00,2.63
31,1,31,1997,3,3,cha03           ,.682,.00,.682,21.8,.522E+05,.343E+05,.261E+05,.00,20.6,.802E+04,230.,.00,76.8,2.09,.245E-02,.189E-01,.178E-01,.00,2.02,.00,2.02
31,1,31,1997,4,4,cha04           ,1.01,.00,1.01,32.4,.977E+05,.593E+05,.489E+05,.00,669.,.102E+05,314.,.00,61.2,1.91,.404E-02,.530E-01,.471E-01,.00,4.38,.00,4.38
31,1,31,1997,5,5,cha05           ,18.1,.00,18.1,578.,.694E+06,.112E+07,.347E+06,.00,.00,.749E+06,.200E+05,.00,170.,4.77,.648E-02,.454,.384,.00,14.4,.00,14.4
31,1,31,1997,6,6,cha06           ,8.87,.00,8.87,284.,.455E+06,.126E+07,.228E+06,.00,.00,.100E+07,.262E+05,.00,130.,3.43,.597E-02,.310,.273,.00,11.0,.00,11.0
31,1,31,1997,7,7,cha07           ,27.7,.00,27.7,887.,.116E+07,.856E+06,.581E+06,.00,643.,.269E+06,.567E+04,.00,237.,4.73,.231E-02,.199,.188,.00,12.5,.00,12.5
31,1,31,1997,8,8,cha08           ,12.9,.00,12.9,414.,.607E+04,.149E+06,.303E+04,.00,.00,.103E+06,.419E+04,.383E+05,61.6,2.56,.272E-02,.407,.353,6.45,56.3,.00,56.3
31,1,31,1997,9,9,cha09           ,98.0,.00,98.0,.314E+04,.136E+07,.165E+07,.679E+06,.00,88.8,.274E+06,.515E+04,.689E+06,347.,7.00,.355E-02,.587,.487,7.58,23.6,.00,23.6
31,1,31,1997,10,10,cha10           ,85.7,.00,85.7,.274E+04,.135E+07,.162E+07,.677E+06,.00,696.,.368E+06,.663E+04,.565E+06,332.,6.17,.224E-02,.398,.344,7.38,22.1,.00,22.1
31,1,31,1997,11,11,cha11           ,40.7,.00,40.7,.130E+04,.117E+07,.686E+06,.584E+06,.00,859.,.100E+06,.204E+04,.00,253.,4.81,.144E-02,.191,.183,.00,16.5,.00,16.5
31,1,31,1997,12,12,cha12           ,44.8,.00,44.8,.143E+04,.171E+06,.427E+07,.853E+05,.00,.00,.376E+07,.975E+05,.333E+06,177.,5.00,.446E-02,.703,.576,9.99,33.1,.00,33.1
31,1,31,1997,13,13,cha13           ,12.3,.00,12.3,393.,.529E+04,.338E+06,.265E+04,.00,.377E-09,.273E+06,.120E+05,.505E+05,68.0,3.16,.414E-02,.498,.416,6.20,45.8,.00,45.8
59,2,28,1997,1,1,cha01           ,45.9,.00,45.9,.147E+04,.331E+07,.334E+07,.166E+07,.00,.00,.151E+07,.529E+05,.121E+06,80.9,3.35,.821E-02,1.71,1.33,13.9,115.,.00,115.
59,2,28,1997,2,2,cha02           ,27.9,.00,27.9,893.,.131E+07,.223E+07,.657E+06,.00,.00,.146E+07,.358E+05,.735E+05,118.,3.21,.553E-02,.738,.603,5.83,36.4,.00,36.4
59,2,28,1997,3,3,cha03           ,11.9,.00,11.9,382.,.723E+06,.492E+06,.362E+06,.00,.882E-09,.924E+05,.259E+04,.349E+05,76.8,2.14,.245E-02,.241,.218,6.39,31.9,.00,31.9
59,2,28,1997,4,4,cha04           ,9.70,.00,9.70,310.,.116E+07,.653E+06,.578E+06,.00,.133E-08,.564E+05,.175E+04,.164E+05,61.3,1.98,.403E-02,.326,.283,4.10,37.9,.00,37.9
59,2,28,1997,5,5,cha05           ,106.,.00,106.,.339E+04,.463E+07,.554E+07,.232E+07,.00,.00,.263E+07,.686E+05,.522E+06,170.,5.16,.647E-02,1.76,1.37,18.1,76.3,.00,76.3
59,2,28,1997,6,6,cha06           ,53.7,.00,53.7,.172E+04,.196E+07,.479E+07,.981E+06,.00,.00,.352E+07,.875E+05,.208E+06,130.,3.71,.597E-02,1.20,.950,13.2,60.3,.00,60.3
59,2,28,1997,7,7,cha07           ,164.,.00,164.,.524E+04,.663E+07,.542E+07,.331E+07,.00,.00,.107E+07,.200E+05,.102E+07,237.,4.93,.230E-02,.875,.708,26.2,66.8,.00,66.8
59,2,28,1997,8,8,cha08           ,35.6,.00,35.6,.114E+04,.218E+05,.278E+06,.109E+05,.00,.00,.185E+06,.755E+04,.751E+05,61.8,2.80,.271E-02,.805,.659,13.2,140.,.00,140.
59,2,28,1997,9,9,cha09           ,382.,.00,382.,.122E+05,.868E+07,.855E+07,.434E+07,.00,.00,.691E+06,.127E+05,.350E+07,347.,7.43,.345E-02,1.64,1.28,41.2,83.1,.00,83.1
59,2,28,1997,10,10,cha10           ,342.,.00,342.,.109E+05,.866E+07,.810E+07,.433E+07,.00,.00,.931E+06,.160E+05,.282E+07,332.,6.46,.221E-02,1.11,.886,39.7,79.8,.00,79.8
59,2,28,1997,11,11,cha11           ,199.,.00,199.,.638E+04,.665E+07,.474E+07,.333E+07,.00,.00,.310E+06,.563E+04,.110E+07,254.,4.96,.141E-02,.654,.545,26.3,72.9,.00,72.9
59,2,28,1997,12,12,cha12           ,142.,.00,142.,.453E+04,.195E+07,.947E+07,.977E+06,.00,.00,.744E+07,.196E+06,.851E+06,178.,5.44,.446E-02,1.54,1.20,26.8,94.7,.00,94.7
59,2,28,1997,13,13,cha13           ,39.3,.00,39.3,.126E+04,.252E+05,.723E+06,.126E+05,.00,.00,.568E+06,.254E+05,.117E+06,68.2,3.49,.413E-02,1.14,.910,15.0,132.,.00,132.
90,3,31,1997,1,1,cha01           ,2.30,.00,2.30,73.5,.127E+06,.269E+06,.634E+05,.00,.298E-08,.186E+06,.817E+04,.114E+05,81.1,3.57,.820E-02,.189,.170,1.08,6.36,.00,6.36
90,3,31,1997,2,2,cha02           ,2.62,.00,2.62,83.9,.103E+06,.274E+06,.515E+05,.00,.523E-08,.217E+06,.640E+04,.00,119.,3.33,.553E-02,.989E-01,.936E-01,.00,3.78,.00,3.78
90,3,31,1997,3,3,cha03           ,.532E-01,.00,.533E-01,1.70,.274E-07,7.18,.137E-07,.00,.124E-07,.00,7.18,.00,76.8,2.16,.245E-02,.00,.537E-03,.00,.157,.00,.158
90,3,31,1997,4,4,cha04           ,.457E-01,.00,.457E-01,1.46,.120E+04,638.,601.,.00,571.,22.7,14.6,.00,61.3,2.01,.403E-02,.118E-03,.208E-02,.00,.198,.00,.198
90,3,31,1997,5,5,cha05           ,15.4,.00,15.4,493.,.230E+06,.868E+06,.115E+06,.00,.00,.730E+06,.224E+05,.00,170.,5.45,.646E-02,.441,.379,.00,12.3,.00,12.3
90,3,31,1997,6,6,cha06           ,2.01,.00,2.01,64.3,.634E+05,.242E+06,.317E+05,.00,.559E-08,.203E+06,.690E+04,.00,130.,3.85,.597E-02,.625E-01,.643E-01,.00,2.50,.00,2.50
90,3,31,1997,7,7,cha07           ,17.5,.00,17.5,560.,.294E+06,.332E+06,.147E+06,.00,.00,.180E+06,.466E+04,.00,238.,5.05,.229E-02,.133,.145,.00,7.91,.00,7.91
90,3,31,1997,8,8,cha08           ,6.62,.00,6.62,212.,700.,.694E+05,350.,.00,.00,.594E+05,.301E+04,.665E+04,61.9,2.92,.270E-02,.233,.224,1.00,28.8,.00,28.8
90,3,31,1997,9,9,cha09           ,55.3,.00,55.3,.177E+04,.304E+06,.339E+06,.152E+06,.00,.00,.183E+06,.393E+04,.00,347.,7.67,.340E-02,.392,.342,.00,13.3,.00,13.3
90,3,31,1997,10,10,cha10           ,45.6,.00,45.6,.146E+04,.302E+06,.378E+06,.151E+06,.00,.00,.222E+06,.470E+04,.00,332.,6.62,.219E-02,.240,.228,.00,11.8,.00,11.8
90,3,31,1997,11,11,cha11           ,24.1,.00,24.1,772.,.295E+06,.199E+06,.148E+06,.00,.00,.496E+05,.134E+04,.00,254.,5.05,.140E-02,.944E-01,.115,.00,9.76,.00,9.76
90,3,31,1997,12,12,cha12           ,21.4,.00,21.4,686.,.383E+04,.226E+07,.191E+04,.00,.00,.219E+07,.675E+05,.00,178.,5.66,.446E-02,.410,.355,.00,15.9,.00,15.9
90,3,31,1997,13,13,cha13           ,9.63,.00,9.63,308.,.198E+04,.279E+06,989.,.00,.00,.242E+06,.125E+05,.226E+05,68.4,3.69,.412E-02,.440,.379,2.46,35.9,.00,35.9
120,4,30,1997,1,1,cha01           ,2.95,.00,2.95,94.4,.399E+06,.358E+06,.200E+06,.00,.101E-07,.135E+06,.511E+04,.179E+05,81.1,3.61,.820E-02,.143,.109,1.71,7.90,.00,7.90
120,4,30,1997,2,2,cha02           ,3.15,.00,3.15,101.,.183E+06,.311E+06,.914E+05,.00,.108E-07,.190E+06,.462E+04,.252E+05,119.,3.33,.553E-02,.897E-01,.694E-01,1.78,4.40,.00,4.40
120,4,30,1997,3,3,cha03           ,.621,.00,.621,19.9,.614E+05,.394E+05,.307E+05,.00,.128E-07,.849E+04,231.,.00,76.8,2.17,.245E-02,.206E-01,.179E-01,.00,1.78,.00,1.78
120,4,30,1997,4,4,cha04           ,.690,.00,.690,22.1,.945E+05,.548E+05,.473E+05,.00,.128E-07,.729E+04,216.,.00,61.3,2.02,.403E-02,.392E-01,.318E-01,.00,2.89,.00,2.89
120,4,30,1997,5,5,cha05           ,11.2,.00,11.2,358.,.582E+06,.764E+06,.291E+06,.00,.00,.458E+06,.152E+05,.00,170.,5.55,.646E-02,.286,.262,.00,8.64,.00,8.64
120,4,30,1997,6,6,cha06           ,2.09,.00,2.09,66.9,.153E+06,.302E+06,.766E+05,.00,.108E-07,.220E+06,.569E+04,.00,130.,3.87,.597E-02,.699E-01,.546E-01,.00,2.52,.00,2.52
120,4,30,1997,7,7,cha07           ,13.3,.00,13.3,426.,.736E+06,.467E+06,.368E+06,.00,.00,.960E+05,.283E+04,.00,238.,5.08,.229E-02,.732E-01,.905E-01,.00,5.82,.00,5.82
120,4,30,1997,8,8,cha08           ,5.41,.00,5.41,173.,.112E+04,.575E+05,560.,.00,.00,.478E+05,.257E+04,.654E+04,62.0,2.99,.269E-02,.194,.194,.993,22.8,.00,22.8
120,4,30,1997,9,9,cha09           ,46.0,.00,46.0,.147E+04,.902E+06,.598E+06,.451E+06,.00,.00,.144E+06,.325E+04,.00,347.,7.77,.337E-02,.319,.288,.00,10.7,.00,10.7
120,4,30,1997,10,10,cha10           ,37.8,.00,37.8,.121E+04,.898E+06,.626E+06,.449E+06,.00,.00,.173E+06,.388E+04,.00,332.,6.68,.218E-02,.193,.193,.00,9.46,.00,9.46
120,4,30,1997,11,11,cha11           ,18.7,.00,18.7,599.,.737E+06,.407E+06,.369E+06,.00,.00,.376E+05,.108E+04,.00,254.,5.08,.140E-02,.740E-01,.950E-01,.00,7.33,.00,7.33
120,4,30,1997,12,12,cha12           ,19.1,.00,19.1,612.,.160E+06,.223E+07,.802E+05,.00,.00,.200E+07,.636E+05,.821E+05,178.,5.78,.446E-02,.386,.338,2.24,13.7,.00,13.7
120,4,30,1997,13,13,cha13           ,8.14,.00,8.14,260.,.365E+04,.218E+06,.182E+04,.00,.00,.190E+06,.104E+05,.161E+05,68.5,3.81,.411E-02,.355,.315,1.75,29.3,.00,29.3
151,5,31,1997,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,81.1,3.62,.820E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1997,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,119.,3.35,.553E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1997,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.274E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,76.8,2.17,.245E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1997,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.275E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,61.3,2.02,.403E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1997,5,5,cha05           ,.147,.00,.147,4.70,.658E-07,.303E+04,.329E-07,.00,.255E-07,.268E+04,352.,.00,170.,5.58,.646E-02,.162E-02,.579E-02,.00,.117,.00,.117
151,5,31,1997,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,130.,3.87,.597E-02,.00,.00,.00,.310E-04,.00,.310E-04
151,5,31,1997,7,7,cha07           ,.147,.00,.147,4.71,.107E-06,10.4,.535E-07,.00,.483E-07,.00,10.4,.00,238.,5.08,.229E-02,.00,.322E-03,.00,.665E-01,.00,.665E-01
151,5,31,1997,8,8,cha08           ,1.34,.00,1.34,43.0,.234E-07,.106E+05,.117E-07,.00,.227E-08,.985E+04,797.,.00,62.0,3.02,.269E-02,.386E-01,.575E-01,.00,5.85,.00,5.85
151,5,31,1997,9,9,cha09           ,7.67,.00,7.67,246.,.309E-06,.278E+05,.154E-06,.00,.196E-07,.269E+05,888.,.00,348.,7.82,.336E-02,.575E-01,.755E-01,.00,1.85,.00,1.85
151,5,31,1997,10,10,cha10           ,6.07,.00,6.07,194.,.264E-06,.192E+05,.132E-06,.00,.293E-07,.184E+05,828.,.00,333.,6.71,.218E-02,.198E-01,.396E-01,.00,1.57,.00,1.57
151,5,31,1997,11,11,cha11           ,1.49,.00,1.49,47.7,.159E-06,45.2,.794E-07,.00,.404E-07,.00,45.2,.00,254.,5.08,.140E-02,.00,.384E-02,.00,.603,.00,.603
151,5,31,1997,12,12,cha12           ,4.58,.00,4.58,147.,.779E-07,.559E+06,.389E-07,.00,.377E-08,.537E+06,.219E+05,.00,178.,5.85,.446E-02,.100,.111,.00,3.39,.00,3.39
151,5,31,1997,13,13,cha13           ,1.60,.00,1.60,51.3,.234E-07,.473E+05,.117E-07,.00,.754E-09,.440E+05,.334E+04,.00,68.6,3.86,.411E-02,.796E-01,.961E-01,.00,5.97,.00,5.97
181,6,30,1997,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,81.1,3.62,.820E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1997,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,119.,3.35,.553E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1997,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.265E-07,.132E-07,.132E-07,.00,.132E-07,.00,.00,.00,76.8,2.17,.245E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1997,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.266E-07,.133E-07,.133E-07,.00,.133E-07,.00,.00,.00,61.3,2.02,.403E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1997,5,5,cha05           ,.414E-04,.00,.417E-04,.132E-02,.637E-07,.318E-07,.318E-07,.00,.318E-07,.00,.00,.00,170.,5.58,.646E-02,.00,.00,.00,.319E-04,.00,.322E-04
181,6,30,1997,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.224E-07,.112E-07,.112E-07,.00,.112E-07,.00,.00,.00,130.,3.87,.597E-02,.00,.00,.00,.300E-04,.00,.300E-04
181,6,30,1997,7,7,cha07           ,.714E-04,.00,.717E-04,.228E-02,.104E-06,.521E-07,.521E-07,.00,.521E-07,.00,.00,.00,238.,5.08,.229E-02,.00,.00,.00,.312E-04,.00,.314E-04
181,6,30,1997,8,8,cha08           ,.148E-02,.00,.149E-02,.474E-01,.227E-07,.113E-07,.113E-07,.00,.113E-07,.00,.00,.00,62.0,3.02,.269E-02,.00,.00,.00,.625E-02,.00,.627E-02
181,6,30,1997,9,9,cha09           ,.133E-01,.00,.133E-01,.425,.291E-06,.145E-06,.145E-06,.00,.145E-06,.00,.00,.00,348.,7.83,.336E-02,.00,.00,.00,.309E-02,.00,.310E-02
181,6,30,1997,10,10,cha10           ,.915E-02,.00,.918E-02,.293,.253E-06,.126E-06,.126E-06,.00,.126E-06,.00,.00,.00,333.,6.71,.218E-02,.00,.00,.00,.229E-02,.00,.229E-02
181,6,30,1997,11,11,cha11           ,.156E-02,.00,.157E-02,.499E-01,.155E-06,.774E-07,.774E-07,.00,.774E-07,.00,.00,.00,254.,5.08,.140E-02,.00,.00,.00,.611E-03,.00,.615E-03
181,6,30,1997,12,12,cha12           ,.757E-02,.00,.758E-02,.242,.754E-07,.377E-07,.377E-07,.00,.377E-07,.00,.00,.00,178.,5.86,.446E-02,.00,.00,.00,.542E-02,.00,.543E-02
181,6,30,1997,13,13,cha13           ,.409E-02,.00,.409E-02,.131,.226E-07,.113E-07,.113E-07,.00,.113E-07,.00,.00,.00,68.6,3.87,.411E-02,.00,.00,.00,.147E-01,.00,.148E-01
212,7,31,1997,1,1,cha01           ,.112E-04,.00,.112E-04,.358E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,81.1,3.62,.820E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1997,2,2,cha02           ,.215E-04,.00,.215E-04,.687E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,119.,3.35,.553E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1997,3,3,cha03           ,.105E-04,.00,.105E-04,.335E-03,.274E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,76.8,2.17,.245E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1997,4,4,cha04           ,.716E-05,.00,.716E-05,.229E-03,.275E-07,.137E-07,.137E-07,.00,.137E-07,.00,.00,.00,61.3,2.02,.403E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1997,5,5,cha05           ,.389E-04,.00,.389E-04,.124E-02,.658E-07,.329E-07,.329E-07,.00,.329E-07,.00,.00,.00,170.,5.58,.646E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1997,6,6,cha06           ,.249E-04,.00,.249E-04,.797E-03,.231E-07,.116E-07,.116E-07,.00,.116E-07,.00,.00,.00,130.,3.87,.597E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1997,7,7,cha07           ,.686E-04,.00,.686E-04,.219E-02,.108E-06,.540E-07,.540E-07,.00,.540E-07,.00,.00,.00,238.,5.08,.229E-02,.00,.00,.00,.310E-04,.00,.310E-04
212,7,31,1997,8,8,cha08           ,.697E-05,.00,.697E-05,.223E-03,.234E-07,.117E-07,.117E-07,.00,.117E-07,.00,.00,.00,62.0,3.02,.269E-02,.00,.00,.00,.304E-04,.00,.304E-04
